CustomerID,Recency,Frequency,Monetary,R_score,F_score,M_score,RFM_Score,Segment,USER_ID,NAME,CITY,GENDER
U005858,-225,2,1870.86,5,3,4,534,Loyal Customers,U005858,Steve Camacho,Taylorborough,Female
U005859,2,2,274.56,3,3,1,331,Need Attention,U005859,Jonathan Ray,Jessicaborough,Male
U005860,176,1,71.29,2,1,1,211,Hibernating,U005860,Dawn Lindsey,Richardborough,Male
U005861,-130,2,641.49,4,3,2,432,Loyal Customers,U005861,Melanie Clark,West Stephenfurt,Other
U005862,113,1,264.09,2,1,1,211,Hibernating,U005862,Lisa Hernandez,North Reginahaven,Other
U005863,-90,7,1597.45,4,5,4,454,Loyal Customers,U005863,Linda Watkins,Dennisfort,Other
U005865,13,2,276.91,3,3,2,332,Need Attention,U005865,Benjamin Green,Christopherbury,Other
U005866,-45,1,152.4,4,1,1,411,Potential Loyalists,U005866,John Morris,Stephenfurt,Other
U005868,-148,3,3314.86,4,4,5,445,Loyal Customers,U005868,Angela Wood,North Lancehaven,Female
U005869,-58,3,3151.64,4,4,5,445,Loyal Customers,U005869,Leah Rogers,Ellenmouth,Male
U005870,293,1,16.86,1,1,1,111,Hibernating,U005870,Julie Stein,Sloanland,Male
U005871,-20,2,591.37,3,3,2,332,Need Attention,U005871,Kelly Williams,West Anthonyland,Female
U005872,311,5,3777.56,1,5,5,155,At Risk,U005872,Timothy Martin,South Derrickburgh,Male
U005873,166,1,1700.35,2,1,4,214,Hibernating,U005873,Kevin Scott,Lake Carolstad,Male
U005874,145,1,22.25,2,1,1,211,Hibernating,U005874,Jessica Wells,North Jennifer,Female
U005875,325,1,403.18,1,1,2,112,Hibernating,U005875,Leslie Garcia,Kingfort,Female
U005876,-219,2,2694.49,5,3,5,535,Loyal Customers,U005876,Meghan Ward,Mirandamouth,Male
U005877,346,4,526.7,1,5,2,152,At Risk,U005877,Jillian Duncan,South Sarah,Male
U005878,-270,4,1614.2,5,5,4,554,Champions,U005878,Amy Martinez,Crosschester,Other
U005879,-151,2,919.0,4,3,3,433,Loyal Customers,U005879,Debra Hebert,New Michellefurt,Male
U005880,291,2,3273.31,1,3,5,135,At Risk,U005880,John Crawford,Stephanietown,Other
U005881,4,2,613.53,3,3,2,332,Need Attention,U005881,Aaron Patterson,Lake Malikburgh,Female
U005884,62,3,674.03,3,4,3,343,Need Attention,U005884,Stephen Cox,New Matthew,Female
U005885,124,2,2155.78,2,3,4,234,At Risk,U005885,James Johnston,North David,Male
U005886,321,1,402.43,1,1,2,112,Hibernating,U005886,Kenneth Duncan,Paulfurt,Male
U005887,37,1,252.13,3,1,1,311,Need Attention,U005887,Rebecca Walters,West Carrie,Other
U005888,195,1,22.01,2,1,1,211,Hibernating,U005888,Michelle Brooks,Michaelport,Female
U005889,275,2,629.99,1,3,2,132,At Risk,U005889,Yvonne Trujillo,Lake Ericland,Male
U005890,-87,2,1076.52,4,3,3,433,Loyal Customers,U005890,Angela Wilson,North Staceyfort,Other
U005891,320,4,4102.33,1,5,5,155,At Risk,U005891,Angelica Mueller,Starkchester,Other
U005892,31,2,425.71,3,3,2,332,Need Attention,U005892,Shelly Hicks,Antonioside,Other
U005893,347,1,1287.49,1,1,4,114,Hibernating,U005893,Rachel Jones,North Meganview,Female
U005894,184,4,1796.33,2,5,4,254,At Risk,U005894,Kevin Forbes,Timothybury,Other
U005896,-20,2,911.33,3,3,3,333,Need Attention,U005896,Elizabeth Wood,East Mary,Other
U005897,95,3,5153.24,3,4,5,345,Need Attention,U005897,Alex Durham,Port Danielbury,Other
U005899,-203,4,515.24,5,5,2,552,Loyal Customers,U005899,Christopher Moore,Simpsontown,Male
U005900,184,5,2063.19,2,5,4,254,At Risk,U005900,Crystal Lyons,Lake Michelle,Female
U005901,214,3,520.04,2,4,2,242,At Risk,U005901,Christine Harris,Sherryview,Other
U005902,157,3,1010.44,2,4,3,243,At Risk,U005902,Edward Morgan,North Michaelbury,Female
U005903,-212,1,923.52,5,1,3,513,Potential Loyalists,U005903,Victoria Ortiz,West James,Female
U005906,49,1,645.5,3,1,2,312,Need Attention,U005906,Brandi Bray,North Davidhaven,Male
U005907,-138,3,1310.24,4,4,4,444,Loyal Customers,U005907,Justin Davis,North Tina,Other
U005908,-13,1,570.37,3,1,2,312,Need Attention,U005908,Brian Harmon,East Ryanville,Female
U005909,-257,1,727.82,5,1,3,513,Potential Loyalists,U005909,Crystal Warren,Lake Ericbury,Female
U005910,-142,2,229.31,4,3,1,431,Loyal Customers,U005910,Hailey Martinez,Allenborough,Male
U005912,-10,1,26.26,3,1,1,311,Need Attention,U005912,Kara Crawford,Sherryfurt,Female
U005913,279,5,4068.52,1,5,5,155,At Risk,U005913,Linda Phillips,East Coreytown,Female
U005914,-267,7,2476.91,5,5,5,555,Champions,U005914,Kimberly Martinez,West Nicoleshire,Female
U005915,351,2,414.31,1,3,2,132,At Risk,U005915,Amber Jones,Cruzhaven,Female
U005916,126,3,1375.7,2,4,4,244,At Risk,U005916,Tiffany Hall,Jenniferburgh,Female
U005917,306,3,2211.81,1,4,4,144,At Risk,U005917,Joseph Fleming,Moralesville,Other
U005918,79,1,4354.04,3,1,5,315,Need Attention,U005918,Marissa Miller,Lopezhaven,Male
U005919,290,1,718.65,1,1,3,113,Hibernating,U005919,Christian White,Erinstad,Other
U005920,-109,3,2134.71,4,4,4,444,Loyal Customers,U005920,David Mays,Morganview,Male
U005921,-175,3,7471.96,4,4,5,445,Loyal Customers,U005921,Stanley Wood,South Peterstad,Female
U005922,61,2,2291.55,3,3,5,335,Need Attention,U005922,Emily Davis,Ericborough,Male
U005923,-299,3,898.45,5,4,3,543,Loyal Customers,U005923,Pamela Castillo,Port Emma,Male
U005924,-50,1,108.57,4,1,1,411,Potential Loyalists,U005924,Traci Vazquez,Christopherport,Male
U005925,7,2,2215.43,3,3,4,334,Need Attention,U005925,Natasha Garcia,New Markbury,Other
U005926,272,1,89.93,1,1,1,111,Hibernating,U005926,Lindsey Smith,Steeleshire,Other
U005927,211,1,484.84,2,1,2,212,Hibernating,U005927,Crystal Ford,East Craigside,Female
U005928,-161,2,1679.58,4,3,4,434,Loyal Customers,U005928,Andrew Mathis,Odonnellshire,Male
U005929,185,4,3502.69,2,5,5,255,At Risk,U005929,David Abbott,Lake Barbarachester,Male
U005930,-103,1,69.88,4,1,1,411,Potential Loyalists,U005930,Lisa Payne,East Tammystad,Male
U005931,61,4,603.05,3,5,2,352,Need Attention,U005931,Zachary Mcdonald,Lake Michaeltown,Male
U005932,62,1,16.62,3,1,1,311,Need Attention,U005932,Kristen Grant,South Erikafort,Female
U005933,184,3,1432.13,2,4,4,244,At Risk,U005933,Amanda Gonzalez,Christinafurt,Other
U005934,-157,1,364.15,4,1,2,412,Potential Loyalists,U005934,Shawn Ellis,Andrewborough,Other
U005935,-304,2,1954.13,5,3,4,534,Loyal Customers,U005935,Kimberly Gonzalez,Matthewsstad,Male
U005936,228,5,432.06,1,5,2,152,At Risk,U005936,Tammy Li,Michaelberg,Other
U005937,246,1,332.78,1,1,2,112,Hibernating,U005937,Joseph Mccoy,North James,Male
U005938,-46,1,375.91,4,1,2,412,Potential Loyalists,U005938,Kenneth Marshall,Lake Robin,Female
U005940,286,2,374.04,1,3,2,132,At Risk,U005940,Jennifer Pierce,Port Teresa,Other
U005941,59,1,1290.86,3,1,4,314,Need Attention,U005941,Steven Cordova,East Stephenbury,Male
U005942,348,2,271.29,1,3,1,131,At Risk,U005942,Jonathan Mcgrath,North Jennifer,Female
U005943,-43,1,95.66,4,1,1,411,Potential Loyalists,U005943,Dominic Green,Sherrychester,Other
U005944,-127,1,63.98,4,1,1,411,Potential Loyalists,U005944,Brandy Taylor,South Heather,Female
U005945,-173,2,733.41,4,3,3,433,Loyal Customers,U005945,Sheila Johnson,East Beth,Female
U005946,159,1,1604.92,2,1,4,214,Hibernating,U005946,Michelle Freeman,Lake Kevin,Male
U005948,312,2,813.44,1,3,3,133,At Risk,U005948,Jason Powell,Mackenzieview,Male
U005949,149,1,983.44,2,1,3,213,Hibernating,U005949,Andrew Lawrence,East Kimberlyborough,Other
U005950,34,1,183.35,3,1,1,311,Need Attention,U005950,Stephen Turner,Michaelside,Female
U005951,191,2,486.48,2,3,2,232,At Risk,U005951,Troy Howard,Ramirezside,Male
U005952,107,4,1849.11,2,5,4,254,At Risk,U005952,Kristine Butler,East Krystal,Male
U005953,250,1,1136.07,1,1,3,113,Hibernating,U005953,Virginia Martin,Lake Wendyfort,Male
U005954,231,2,701.25,1,3,3,133,At Risk,U005954,Paul Briggs,West Michael,Male
U005955,-202,6,2417.26,5,5,5,555,Champions,U005955,Ryan Johnson,Port Angelaville,Other
U005956,84,1,744.59,3,1,3,313,Need Attention,U005956,Brian Sanders,South Jessica,Other
U005957,166,2,99.13,2,3,1,231,At Risk,U005957,Ann Harrison,Carloston,Male
U005958,126,1,34.11,2,1,1,211,Hibernating,U005958,David Scott,Lake Mauricechester,Male
U005959,198,1,3226.11,2,1,5,215,Hibernating,U005959,Jacqueline Mitchell,Port Joshua,Other
U005960,-239,3,910.56,5,4,3,543,Loyal Customers,U005960,Stephen Harrington,Johnsonton,Other
U005961,287,2,1236.85,1,3,3,133,At Risk,U005961,Paul Smith,Thomasshire,Male
U005962,317,2,647.64,1,3,2,132,At Risk,U005962,Elizabeth Frazier,West Duaneland,Other
U005963,164,2,363.44,2,3,2,232,At Risk,U005963,Angel Douglas,Nicholsonberg,Male
U005964,-231,3,968.09,5,4,3,543,Loyal Customers,U005964,Alejandro Brown,Port Julieview,Male
U005965,13,2,2425.65,3,3,5,335,Need Attention,U005965,Tracy Butler,West Heather,Male
U005966,-26,3,1405.46,3,4,4,344,Need Attention,U005966,Kathleen Fisher,Lynnview,Female
U005967,94,4,3988.32,3,5,5,355,Need Attention,U005967,Jeffrey Campbell,Millerhaven,Male
U005968,-26,4,1900.83,3,5,4,354,Need Attention,U005968,Christopher Dennis,Danafort,Other
U005969,-31,3,454.21,3,4,2,342,Need Attention,U005969,Carla Stewart,Kellerfort,Female
U005970,-199,1,214.61,5,1,1,511,Potential Loyalists,U005970,Selena Brock,Starkview,Other
U005971,-128,1,284.87,4,1,2,412,Potential Loyalists,U005971,Jason Turner,Juliaborough,Other
U005972,352,1,529.06,1,1,2,112,Hibernating,U005972,Monica Campbell,Davistown,Other
U005973,102,2,279.18,2,3,2,232,At Risk,U005973,Willie Stewart,Port Christineside,Male
U005975,-80,3,676.49,4,4,3,443,Loyal Customers,U005975,James Ellis,Port Jonathan,Other
U005977,-204,2,2448.77,5,3,5,535,Loyal Customers,U005977,Benjamin Swanson,Brendatown,Female
U005978,-108,2,2041.3,4,3,4,434,Loyal Customers,U005978,Vicki Garcia,Ashleyburgh,Male
U005980,-100,1,126.93,4,1,1,411,Potential Loyalists,U005980,Daniel Ruiz,East Heather,Female
U005982,-204,2,316.08,5,3,2,532,Loyal Customers,U005982,Charles Flowers,Tranburgh,Female
U005983,284,1,475.8,1,1,2,112,Hibernating,U005983,David Young,Michaelborough,Female
U005984,-254,2,1292.79,5,3,4,534,Loyal Customers,U005984,Courtney George,East Davidland,Male
U005985,-209,1,368.11,5,1,2,512,Potential Loyalists,U005985,Priscilla Lopez,Andersonville,Male
U005986,43,2,1109.32,3,3,3,333,Need Attention,U005986,Sandra Trujillo,Alexisfurt,Female
U005987,-303,3,3561.73,5,4,5,545,Champions,U005987,Mary Carter,Caitlinport,Other
U005988,-161,2,499.07,4,3,2,432,Loyal Customers,U005988,Shannon Robinson,Zacharyborough,Male
U005989,-166,2,600.46,4,3,2,432,Loyal Customers,U005989,Jacob Young,Port Scottville,Other
U005990,288,1,357.41,1,1,2,112,Hibernating,U005990,Emily West,Josebury,Male
U005992,308,4,1015.23,1,5,3,153,At Risk,U005992,Sandra Smith,Glennshire,Other
U005993,-257,1,231.84,5,1,1,511,Potential Loyalists,U005993,Felicia Rice,Powellborough,Other
U005994,33,1,394.37,3,1,2,312,Need Attention,U005994,Sandra Avila,Wrightside,Female
U005995,-180,3,2104.0,4,4,4,444,Loyal Customers,U005995,Matthew Burns,Port Jennifer,Male
U005996,200,2,508.58,2,3,2,232,At Risk,U005996,Lauren Lee,New Margaret,Other
U005997,310,4,1291.42,1,5,4,154,At Risk,U005997,Renee Patel,Smithton,Other
U005999,227,3,2364.96,1,4,5,145,At Risk,U005999,Victor Cantrell,Michelleport,Female
U006000,163,5,3386.15,2,5,5,255,At Risk,U006000,Jesse Nguyen,New Lauren,Other
U006001,-206,1,1552.0,5,1,4,514,Potential Loyalists,U006001,Lisa Salinas,Gonzalezberg,Other
U006002,-27,2,425.29,3,3,2,332,Need Attention,U006002,Daniel Taylor,Kristystad,Male
U006003,-199,3,436.18,5,4,2,542,Loyal Customers,U006003,Erin Shaffer,Gordonfurt,Male
U006004,289,2,473.11,1,3,2,132,At Risk,U006004,Isaac Harper,Phillipsport,Female
U006005,-28,4,5934.21,3,5,5,355,Need Attention,U006005,Vanessa Anderson,Cassandraville,Female
U006006,64,2,602.87,3,3,2,332,Need Attention,U006006,Brenda Rodriguez,Martinville,Male
U006007,246,2,104.09,1,3,1,131,At Risk,U006007,Wayne Campbell,New Gregoryborough,Male
U006008,-236,1,70.32,5,1,1,511,Potential Loyalists,U006008,Brittany Bennett,Lake Elaine,Male
U006009,163,2,462.07,2,3,2,232,At Risk,U006009,Jose Quinn,West Michaelland,Male
U006010,336,1,83.41,1,1,1,111,Hibernating,U006010,Sara Camacho,Lisastad,Other
U006011,-287,4,1663.48,5,5,4,554,Champions,U006011,Karen Manning,Johnsonmouth,Other
U006012,356,1,393.93,1,1,2,112,Hibernating,U006012,Frank Boyer,Hartmanburgh,Other
U006013,332,1,202.62,1,1,1,111,Hibernating,U006013,Stephanie Smith,Port Johnmouth,Female
U006015,285,3,694.86,1,4,3,143,At Risk,U006015,William Owens,Kimberlystad,Other
U006016,-110,1,404.72,4,1,2,412,Potential Loyalists,U006016,Gavin Moore,Crystalside,Male
U006017,253,3,725.57,1,4,3,143,At Risk,U006017,Ann Flores,Kellyhaven,Male
U006018,191,3,1317.37,2,4,4,244,At Risk,U006018,Shannon Thompson,Westbury,Female
U006019,302,1,344.62,1,1,2,112,Hibernating,U006019,Erica Mcdaniel,East Jamie,Other
U006020,1,2,80.28,3,3,1,331,Need Attention,U006020,Charles Miller,East Caitlin,Other
U006022,283,3,1319.65,1,4,4,144,At Risk,U006022,Angela Bennett,Lake Allen,Other
U006023,349,1,375.37,1,1,2,112,Hibernating,U006023,John Garrison,Simsmouth,Other
U006024,303,1,801.6,1,1,3,113,Hibernating,U006024,Erin Cook,New Courtneychester,Male
U006025,211,1,128.53,2,1,1,211,Hibernating,U006025,Mark Lopez,South Joseph,Male
U006026,276,3,2781.33,1,4,5,145,At Risk,U006026,Alex Rich,Port Allison,Female
U006027,64,2,882.87,3,3,3,333,Need Attention,U006027,Joe Davis,Scotttown,Other
U006028,-296,3,2433.96,5,4,5,545,Champions,U006028,Vanessa Munoz,Port Tammyfort,Male
U006029,-67,1,513.39,4,1,2,412,Potential Loyalists,U006029,Charles Thompson,West Meganmouth,Other
U006030,-303,2,550.64,5,3,2,532,Loyal Customers,U006030,Ian Hobbs,North Daniel,Other
U006031,-202,3,1597.05,5,4,4,544,Champions,U006031,Danny Middleton,Walshmouth,Male
U006032,275,3,1264.11,1,4,4,144,At Risk,U006032,Mary Martinez,Markton,Other
U006033,289,2,3784.29,1,3,5,135,At Risk,U006033,Andrea Henderson,Hodgefurt,Other
U006034,-233,1,255.21,5,1,1,511,Potential Loyalists,U006034,Taylor Sandoval,Jenniferton,Female
U006035,-122,2,1300.71,4,3,4,434,Loyal Customers,U006035,Keith Kelly,Andrewville,Other
U006036,31,2,860.81,3,3,3,333,Need Attention,U006036,Jessica Williams,West Jeffrey,Female
U006037,-181,5,2801.59,5,5,5,555,Champions,U006037,Joanna Lin,East Kelly,Female
U006038,94,6,2303.47,3,5,5,355,Need Attention,U006038,Carl Huynh,South Jessica,Male
U006039,-48,3,970.2,4,4,3,443,Loyal Customers,U006039,Morgan Cruz,New Jamie,Other
U006043,-25,2,750.19,3,3,3,333,Need Attention,U006043,Kyle Gibson,South Lisafort,Female
U006044,66,1,615.9,3,1,2,312,Need Attention,U006044,Wendy Collins,New Robert,Female
U006045,93,4,1375.1,3,5,4,354,Need Attention,U006045,Yolanda Romero,New Charlesside,Female
U006047,-174,2,1294.35,4,3,4,434,Loyal Customers,U006047,Joseph Wolfe,Harrisonland,Other
U006048,8,5,2518.46,3,5,5,355,Need Attention,U006048,Renee Brown,Michaelberg,Other
U006049,67,2,3862.54,3,3,5,335,Need Attention,U006049,Rachel Fox,Lindaburgh,Other
U006050,-10,3,2211.46,3,4,4,344,Need Attention,U006050,Michelle Horn,Mayport,Male
U006051,-271,2,2148.42,5,3,4,534,Loyal Customers,U006051,Daniel Allen,Markchester,Female
U006052,-227,1,99.54,5,1,1,511,Potential Loyalists,U006052,Tami Cohen,Justinside,Male
U006053,-4,1,265.37,3,1,1,311,Need Attention,U006053,Brady Velazquez,New Emmaton,Female
U006054,266,1,26.21,1,1,1,111,Hibernating,U006054,Susan Hayes,Port Shawn,Female
U006055,199,2,694.84,2,3,3,233,At Risk,U006055,Michele Carpenter,Elizabethport,Male
U006057,-142,2,48.74,4,3,1,431,Loyal Customers,U006057,Marissa Schaefer,Port Sarahton,Female
U006058,-146,3,2024.86,4,4,4,444,Loyal Customers,U006058,Melissa Hines,Patriciaside,Other
U006060,-115,3,710.58,4,4,3,443,Loyal Customers,U006060,Whitney Mendoza,Reyesfort,Female
U006062,172,2,972.58,2,3,3,233,At Risk,U006062,Theresa Wilson,Boydburgh,Male
U006064,173,1,311.35,2,1,2,212,Hibernating,U006064,Madison Mccoy,Sharonbury,Other
U006065,-78,2,629.2,4,3,2,432,Loyal Customers,U006065,Chad Jones,Davidfort,Other
U006066,-241,2,61.05,5,3,1,531,Loyal Customers,U006066,Wendy Evans,Robertview,Male
U006067,-146,4,2662.53,4,5,5,455,Loyal Customers,U006067,Kimberly Cohen,South Jennyfurt,Other
U006068,-58,2,1452.77,4,3,4,434,Loyal Customers,U006068,Keith Davis,West Tiffanymouth,Other
U006069,-172,1,69.5,4,1,1,411,Potential Loyalists,U006069,David Anderson,West Monicahaven,Male
U006071,206,2,71.44,2,3,1,231,At Risk,U006071,Wayne Gonzales,Jimmyside,Male
U006072,336,4,4762.24,1,5,5,155,At Risk,U006072,Sean Murray,Perezmouth,Female
U006073,353,2,3266.11,1,3,5,135,At Risk,U006073,Alexa Yu,Jenniferton,Other
U006074,42,1,888.9,3,1,3,313,Need Attention,U006074,Kristina Morris,South Peggyshire,Male
U006075,-86,5,1284.64,4,5,4,454,Loyal Customers,U006075,Daniel Alexander,Ruizshire,Other
U006076,-265,2,2767.37,5,3,5,535,Loyal Customers,U006076,John Hale,Scottmouth,Female
U006077,344,2,682.25,1,3,3,133,At Risk,U006077,Steven Wright,Clarkside,Female
U006078,137,3,1142.31,2,4,3,243,At Risk,U006078,Jeremy Cameron,Darlenefurt,Female
U006079,287,2,179.7,1,3,1,131,At Risk,U006079,Elizabeth Sanchez,Schwartzburgh,Male
U006080,340,2,1425.26,1,3,4,134,At Risk,U006080,Aaron Nielsen,Novakland,Male
U006081,-302,2,214.07,5,3,1,531,Loyal Customers,U006081,Julia Vincent,New Heather,Female
U006082,268,1,264.33,1,1,1,111,Hibernating,U006082,James Patterson,Lake Chaseland,Other
U006083,118,1,231.26,2,1,1,211,Hibernating,U006083,Angie Golden,South Debbie,Other
U006085,97,4,3204.4,3,5,5,355,Need Attention,U006085,Ernest Moore,North Brandon,Female
U006086,-20,3,2332.75,3,4,5,345,Need Attention,U006086,Laura Santos,Perezmouth,Other
U006087,-242,4,2451.57,5,5,5,555,Champions,U006087,Stephanie Manning,Mitchellton,Female
U006088,261,1,2013.19,1,1,4,114,Hibernating,U006088,Tanya Rogers,Breannaland,Other
U006089,-103,2,113.13,4,3,1,431,Loyal Customers,U006089,Joel Johnson,Port Nicholas,Female
U006090,161,4,1007.04,2,5,3,253,At Risk,U006090,Michelle Mccarthy,Christopherbury,Other
U006091,235,2,278.59,1,3,2,132,At Risk,U006091,Jill Hernandez,Lake James,Female
U006092,174,2,4153.71,2,3,5,235,At Risk,U006092,Alex Patterson,South Donald,Other
U006093,-297,2,3945.52,5,3,5,535,Loyal Customers,U006093,Tricia Rivas,Lake Stephanie,Female
U006094,-157,1,801.37,4,1,3,413,Potential Loyalists,U006094,Judith Wood,North Zacharytown,Male
U006096,188,5,5671.98,2,5,5,255,At Risk,U006096,Bryan Black,East Andrewhaven,Other
U006097,335,4,4668.38,1,5,5,155,At Risk,U006097,Anne Sandoval,Sandrahaven,Other
U006099,-13,4,3947.02,3,5,5,355,Need Attention,U006099,Barry Russell,Robertview,Male
U006100,-302,6,739.99,5,5,3,553,Loyal Customers,U006100,James Cooper,Lake Kendra,Female
U006101,11,2,885.9,3,3,3,333,Need Attention,U006101,Dustin Williams,Lake Joseph,Other
U006102,-304,3,2155.02,5,4,4,544,Champions,U006102,Benjamin Turner,Leeville,Other
U006103,217,4,3013.34,2,5,5,255,At Risk,U006103,Cindy Kelly,West Brianbury,Female
U006104,-206,5,3579.82,5,5,5,555,Champions,U006104,Amber King,Knightborough,Female
U006105,-299,4,1409.92,5,5,4,554,Champions,U006105,Gerald Butler,North Sandrastad,Female
U006106,168,2,1606.75,2,3,4,234,At Risk,U006106,Nicole Gray,Pricehaven,Other
U006107,-186,1,155.25,5,1,1,511,Potential Loyalists,U006107,Sarah Brown,Wilsonview,Female
U006108,158,2,1693.16,2,3,4,234,At Risk,U006108,Sheila Jackson,Smithstad,Other
U006110,-149,2,177.31,4,3,1,431,Loyal Customers,U006110,Lisa Roberts,South Justinmouth,Other
U006111,158,1,112.71,2,1,1,211,Hibernating,U006111,Scott Mills,Lake Barryhaven,Male
U006113,-131,1,1395.25,4,1,4,414,Potential Loyalists,U006113,Joshua Kim,Brownmouth,Male
U006115,-215,1,334.11,5,1,2,512,Potential Loyalists,U006115,Jessica Hester,North Walter,Male
U006116,-279,1,63.35,5,1,1,511,Potential Loyalists,U006116,Jimmy Scott,North Martinhaven,Female
U006117,-300,4,1057.64,5,5,3,553,Loyal Customers,U006117,Tammy Hernandez,South Jacquelinehaven,Other
U006119,288,2,652.18,1,3,2,132,At Risk,U006119,Kelly Smith,South Fred,Male
U006121,156,1,1685.35,2,1,4,214,Hibernating,U006121,Charles Gordon,Port Jamesville,Other
U006122,68,2,714.08,3,3,3,333,Need Attention,U006122,Alicia Singh,Port Caitlyn,Female
U006124,-298,5,5731.79,5,5,5,555,Champions,U006124,Mary Mitchell,South Joseph,Other
U006125,-206,3,278.78,5,4,2,542,Loyal Customers,U006125,Spencer Mclean,South Charlesbury,Other
U006126,-207,3,2308.39,5,4,5,545,Champions,U006126,Scott Garcia,Port Jeffrey,Other
U006127,-147,3,713.08,4,4,3,443,Loyal Customers,U006127,Frances Hayes,Samanthaside,Other
U006128,96,7,6238.3,3,5,5,355,Need Attention,U006128,Robert Robinson,South Johnhaven,Other
U006129,-117,2,634.87,4,3,2,432,Loyal Customers,U006129,Malik Morgan,West Edwardtown,Male
U006130,122,2,1723.24,2,3,4,234,At Risk,U006130,Kirsten Carlson,Stephentown,Male
U006131,-15,3,999.33,3,4,3,343,Need Attention,U006131,Ashley Moran,South Sandra,Female
U006132,280,2,220.28,1,3,1,131,At Risk,U006132,James Little,Lake Melissafort,Other
U006133,156,3,1591.18,2,4,4,244,At Risk,U006133,Shari Valentine,Lake John,Male
U006134,97,1,66.45,3,1,1,311,Need Attention,U006134,Alexander Stein,North Chelsea,Male
U006135,307,1,1536.32,1,1,4,114,Hibernating,U006135,Edward Rasmussen,Nancymouth,Male
U006136,171,1,225.5,2,1,1,211,Hibernating,U006136,Nicole Luna,Andrewport,Female
U006137,294,2,635.05,1,3,2,132,At Risk,U006137,Steven Boyd,Joseport,Other
U006138,177,1,313.84,2,1,2,212,Hibernating,U006138,Anthony Patel,Glennville,Female
U006139,141,1,677.07,2,1,3,213,Hibernating,U006139,Michelle Rosales,East Reneemouth,Male
U006140,-210,3,2116.73,5,4,4,544,Champions,U006140,Gregory Nelson,Lawsonchester,Male
U006141,-168,1,1561.41,4,1,4,414,Potential Loyalists,U006141,Jeffrey Mcdaniel,East Alexander,Female
U006142,297,2,733.78,1,3,3,133,At Risk,U006142,Madison Stewart,West Tyler,Male
U006143,-204,2,166.24,5,3,1,531,Loyal Customers,U006143,Gary Dorsey,Fergusontown,Female
U006144,282,2,80.0,1,3,1,131,At Risk,U006144,Amanda Smith,New Stephanie,Male
U006145,-117,2,2510.44,4,3,5,435,Loyal Customers,U006145,Michael Gonzales,Lake Jasminehaven,Other
U006146,-27,1,40.03,3,1,1,311,Need Attention,U006146,David Stephenson,Lake Patrickville,Male
U006147,275,4,3445.05,1,5,5,155,At Risk,U006147,Nathan Douglas,South Jonathan,Other
U006149,-13,3,1476.07,3,4,4,344,Need Attention,U006149,Emily Melton,East Natalie,Female
U006150,34,3,2740.05,3,4,5,345,Need Attention,U006150,Teresa Cain,Sarahaven,Other
U006151,-180,1,27.84,4,1,1,411,Potential Loyalists,U006151,Justin Lopez,Kimberlyland,Other
U006152,-115,2,2221.34,4,3,4,434,Loyal Customers,U006152,Christopher Vaughn,Lake Donald,Other
U006153,-237,2,481.44,5,3,2,532,Loyal Customers,U006153,Mark Mendoza,Sarahbury,Female
U006154,141,1,955.71,2,1,3,213,Hibernating,U006154,Mary Joseph,Acevedoside,Other
U006155,-294,1,581.58,5,1,2,512,Potential Loyalists,U006155,Todd Allen,West Joshuaborough,Other
U006156,-132,1,65.0,4,1,1,411,Potential Loyalists,U006156,Lisa Vazquez,Emilyside,Male
U006157,-149,2,2194.61,4,3,4,434,Loyal Customers,U006157,Lisa Russell,New Amyburgh,Male
U006158,-40,1,347.36,4,1,2,412,Potential Loyalists,U006158,James Wang,Andersonberg,Other
U006159,-207,6,2433.25,5,5,5,555,Champions,U006159,Yolanda Stewart,Port Ronaldland,Female
U006160,-59,4,1626.19,4,5,4,454,Loyal Customers,U006160,Douglas Roth,West Tiffanymouth,Female
U006161,277,1,394.21,1,1,2,112,Hibernating,U006161,Lauren Wright,South Elizabethtown,Male
U006162,-133,1,38.84,4,1,1,411,Potential Loyalists,U006162,Ronald Kelley,Port Bruce,Male
U006164,301,1,119.48,1,1,1,111,Hibernating,U006164,Roy Price,Goodmanberg,Other
U006165,-30,6,4925.02,3,5,5,355,Need Attention,U006165,Laura Green,Martinside,Female
U006166,15,5,3585.87,3,5,5,355,Need Attention,U006166,Scott Brown,Port Timothyshire,Male
U006167,-52,3,1490.96,4,4,4,444,Loyal Customers,U006167,Ricardo Palmer,East Amy,Male
U006168,-270,3,3429.41,5,4,5,545,Champions,U006168,Andrew Walsh,East David,Other
U006169,-286,2,967.78,5,3,3,533,Loyal Customers,U006169,Gregory Mack,Ricardomouth,Other
U006170,-58,2,1486.19,4,3,4,434,Loyal Customers,U006170,Alec Lopez,Jessicastad,Other
U006171,-200,2,304.98,5,3,2,532,Loyal Customers,U006171,Lisa Burgess,Vanessaport,Other
U006173,346,5,2509.16,1,5,5,155,At Risk,U006173,Alicia Jones,Sarahshire,Other
U006174,164,2,1179.33,2,3,3,233,At Risk,U006174,Joseph Anderson,Fritzport,Male
U006175,-15,2,631.88,3,3,2,332,Need Attention,U006175,Stephanie Meadows,Madisonmouth,Other
U006176,202,2,817.28,2,3,3,233,At Risk,U006176,Tammy Berg,Carloschester,Male
U006177,-179,3,963.89,4,4,3,443,Loyal Customers,U006177,Angela Jackson,West Curtis,Female
